country,city,venue,googlemaps_search_text,googlemaps_hyperlink,find1,find2,find3,link_y,link_x,test_coordinates,city_disambiguation,guess,unknown
USA,Virginia Beach,Atlantic Beach Club,"Atlantic Beach Club, Virginia Beach, USA",,,,,,,,,0,0
USA,Virginia Beach,Beach Theater,"Beach Theater, Virginia Beach, USA",,,,,,,,,0,0
USA,Virginia Beach,Peppermint Beach Club,"Peppermint Beach Club, Virginia Beach, USA",,,,,,,,,0,0
Australia,Geelong,Courthouse,"Courthouse, Geelong, Australia",,,,,,,,,0,0
Australia,Geelong,Ukranian Town Hall,"Ukranian Town Hall, Geelong, Australia",,,,,,,,,0,0
Australia,Hobart,Hellenic Hall,"Hellenic Hall, Hobart, Australia",,,,,,,,,0,0
Australia,Hobart,Sapphire Ballroom,"Sapphire Ballroom, Hobart, Australia",,,,,,,,,0,0
Australia,Lismore,Italo Club,"Italo Club, Lismore, Australia",,,,,,,,,0,0
Australia,Lismore,Lismore Uni,"Lismore Uni, Lismore, Australia",,,,,,,,,0,0
Australia,Manly,Manly High School,"Manly High School, Manly, Australia",,,,,,,,,0,0
Australia,Manly,Manly Youth Center,"Manly Youth Center, Manly, Australia",,,,,,,,,0,0
Australia,Newcastle,Cambridge Hotel,"Cambridge Hotel, Newcastle, Australia",,,,,,,,,0,0
Australia,Newcastle,Morrow Park Bowls Club,"Morrow Park Bowls Club, Newcastle, Australia",,,,,,,,,0,0
Australia,Perth,Club O,"Club O, Perth, Australia","https://www.google.com/maps/place/The+Grosvenor+Hotel,+339+Hay+St,+Perth+WA+6000,+Australia/@-31.9573625,115.8683204,19z/data=!4m6!3m5!1s0x2a32bb26c0ff02df:0xf6656d928cda73ed!8m2!3d-31.9573283!4d115.8682533!16s%2Fg%2F1tl5_gpd",93,105,117,-31.9573625,115.8683204,"-31.9573625, 115.8683204",,0,0
Australia,Perth,Univ. of West Australia,"Univ. of West Australia, Perth, Australia","https://www.google.com/maps/place/New+Fortune+Theatre,+35+Stirling+Hwy+Perth+Stirling+Hwy,+Perth+WA+6009,+Australia/@-31.9780548,115.8186516,19z/data=!4m9!1m2!2m1!1sconcert+venue!3m5!1s0x2a32a4ee4eef0bbf:0x6d6dae9d8b66972a!8m2!3d-31.9781457!4d115.8186587!16s%2Fg%2F11dxkp_j6l",117,129,141,-31.9780548,115.8186516,"-31.9780548, 115.8186516",,0,0
Austria,Vienna,Arena,"Arena, Vienna, Austria",,,,,,,,,0,0
Austria,Vienna,Flexx,"Flexx, Vienna, Austria",,,,,,,,,0,0
Belgium,Gent,Democrazy,"Democrazy, Gent, Belgium",,,,,,,,,0,0
Belgium,Gent,Zaal Vooruit,"Zaal Vooruit, Gent, Belgium",,,,,,,,,0,0
Brazil,Belo Horizonte,Belo Horizonte Independent Music Festival,"Belo Horizonte Independent Music Festival, Belo Horizonte, Brazil",,,,,,,,,0,0
Brazil,Belo Horizonte,Trash,"Trash, Belo Horizonte, Brazil",,,,,,,,,0,0
Brazil,Sao Paulo,Aeroanta,"Aeroanta, Sao Paulo, Brazil",,,,,,,,,0,0
Brazil,Sao Paulo,Brodway,"Brodway, Sao Paulo, Brazil",,,,,,,,,0,0
Canada,Guelph,Loft,"Loft, Guelph, Canada",,,,,,,,,0,0
Canada,Guelph,Peter Clark Hall University of Guelph,"Peter Clark Hall University of Guelph, Guelph, Canada",,,,,,,,,0,0
Canada,Ottawa,Barrymore's,"Barrymore's, Ottawa, Canada",,,,,,,,,0,0
Canada,Ottawa,Glebe Community Center,"Glebe Community Center, Ottawa, Canada",,,,,,,,,0,0
Canada,Quebec City,Centre De Losire,"Centre De Losire, Quebec City, Canada",,,,,,,,,0,0
Canada,Quebec City,Cepec Limouli,"Cepec Limouli, Quebec City, Canada",,,,,,,,,0,0
Canada,Regina,College West,"College West, Regina, Canada",,,,,,,,,0,0
Canada,Regina,University of Regina,"University of Regina, Regina, Canada",,,,,,,,,0,0
Canada,Vancouver,N. Van. Sports Arena Hockey Rink,"N. Van. Sports Arena Hockey Rink, Vancouver, Canada",,,,,,,,,0,0
Canada,Vancouver,Plaza of Nations,"Plaza of Nations, Vancouver, Canada",,,,,,,,,0,0
Canada,Winnipeg,Duncan Arena,"Duncan Arena, Winnipeg, Canada",,,,,,,,,0,0
Canada,Winnipeg,Le Rendez Vous,"Le Rendez Vous, Winnipeg, Canada",,,,,,,,,0,0
Czech Republic,Prague,Lucerna,"Lucerna, Prague, Czech Republic",,,,,,,,,0,0
Czech Republic,Prague,Roxy,"Roxy, Prague, Czech Republic",,,,,,,,,0,0
Denmark,Copenhagen,Loppen,"Loppen, Copenhagen, Denmark",,,,,,,,,0,0
Denmark,Copenhagen,Ungdomshuset,"Ungdomshuset, Copenhagen, Denmark",,,,,,,,,0,0
England,Canterbury,Arts College,"Arts College, Canterbury, England",,,,,,,,,0,0
England,Canterbury,Technical College,"Technical College, Canterbury, England",,,,,,,,,0,0
England,Exeter,Exeter University,"Exeter University, Exeter, England",,,,,,,,,0,0
England,Exeter,University Lemon Grove,"University Lemon Grove, Exeter, England",,,,,,,,,0,0
England,Portsmouth,Gayety Lounge,"Gayety Lounge, Portsmouth, England",,,,,,,,,0,0
England,Portsmouth,Portsmouth Polytechnic,"Portsmouth Polytechnic, Portsmouth, England",,,,,,,,,0,0
France,Bordeaux,Club Jimmy,"Club Jimmy, Bordeaux, France",,,,,,,,,0,0
France,Bordeaux,Theatre Barbey,"Theatre Barbey, Bordeaux, France",,,,,,,,,0,0
France,Marseille,Mirabeau,"Mirabeau, Marseille, France",,,,,,,,,0,0
France,Marseille,Theatre Du Moulin,"Theatre Du Moulin, Marseille, France",,,,,,,,,0,0
France,Poitiers,La Blaiserie,"La Blaiserie, Poitiers, France",,,,,,,,,0,0
France,Poitiers,Le Confort Moderne,"Le Confort Moderne, Poitiers, France",,,,,,,,,0,0
Germany,Dortmund,Music Circus,"Music Circus, Dortmund, Germany",,,,,,,,,0,0
Germany,Dortmund,Soundgarden,"Soundgarden, Dortmund, Germany",,,,,,,,,0,0
Germany,Hannover,Glocksee,"Glocksee, Hannover, Germany",,,,,,,,,0,0
Germany,Hannover,Korn,"Korn, Hannover, Germany",,,,,,,,,0,0
Germany,Mainz,Eltzerhof,"Eltzerhof, Mainz, Germany",,,,,,,,,0,0
Germany,Mainz,Kuze,"Kuze, Mainz, Germany",,,,,,,,,0,0
Germany,Nuremberg,Komm,"Komm, Nuremberg, Germany",,,,,,,,,0,0
Germany,Nuremberg,Z-Bau,"Z-Bau, Nuremberg, Germany",,,,,,,,,0,0
Germany,Stuttgart,Altes Feuerwehrhaus,"Altes Feuerwehrhaus, Stuttgart, Germany",,,,,,,,,0,0
Germany,Stuttgart,Hallschlag JZ,"Hallschlag JZ, Stuttgart, Germany",,,,,,,,,0,0
Germany,Ulm,Roxy,"Roxy, Ulm, Germany",,,,,,,,,0,0
Germany,Ulm,Stadthalle Langenau,"Stadthalle Langenau, Ulm, Germany",,,,,,,,,0,0
Hong Kong,Hong Kong,Kowloon Park,"Kowloon Park, Hong Kong, Hong Kong",,,,,,,,,0,0
Hong Kong,Hong Kong,South Island School Hall,"South Island School Hall, Hong Kong, Hong Kong",,,,,,,,,0,0
Italy,Bologna,Fabrikka,"Fabrikka, Bologna, Italy",,,,,,,,,0,0
Italy,Bologna,Kactus Radio Festival Castel Maggiore,"Kactus Radio Festival Castel Maggiore, Bologna, Italy",,,,,,,,,0,0
Italy,Milan,Cascina Monlue,"Cascina Monlue, Milan, Italy",,,,,,,,,0,0
Italy,Milan,Leoncavallo,"Leoncavallo, Milan, Italy",,,,,,,,,0,0
Italy,Pisa,Macchia Nera,"Macchia Nera, Pisa, Italy",,,,,,,,,0,0
Italy,Pisa,Social Center,"Social Center, Pisa, Italy",,,,,,,,,0,0
Italy,Udine,Ala Rock,"Ala Rock, Udine, Italy",,,,,,,,,0,0
Italy,Udine,Centro Sociale Autogestito,"Centro Sociale Autogestito, Udine, Italy",,,,,,,,,0,0
Japan,Sapporo,Bessie,"Bessie, Sapporo, Japan",,,,,,,,,0,0
Japan,Sapporo,Counteraction,"Counteraction, Sapporo, Japan",,,,,,,,,0,0
Netherlands,Eindhoven,Bunker,"Bunker, Eindhoven, Netherlands",,,,,,,,,0,0
Netherlands,Eindhoven,Effenaar,"Effenaar, Eindhoven, Netherlands",,,,,,,,,0,0
Netherlands,Rotterdam,Chill Up,"Chill Up, Rotterdam, Netherlands",,,,,,,,,0,0
Netherlands,Rotterdam,Nighttown,"Nighttown, Rotterdam, Netherlands",,,,,,,,,0,0
New Zealand,Dunedin,Room,"Room, Dunedin, New Zealand",,,,,,,,,0,0
New Zealand,Dunedin,Sammy's,"Sammy's, Dunedin, New Zealand",,,,,,,,,0,0
New Zealand,Wellington,Student Union,"Student Union, Wellington, New Zealand",,,,,,,,,0,0
New Zealand,Wellington,Victoria University,"Victoria University, Wellington, New Zealand",,,,,,,,,0,0
Norway,Trondheim,Uffa,"Uffa, Trondheim, Norway",,,,,,,,,0,0
Norway,Trondheim,UFFA,"UFFA, Trondheim, Norway",,,,,,,,,0,0
Scotland,Edinburgh,Calton Studios,"Calton Studios, Edinburgh, Scotland",,,,,,,,,0,0
Scotland,Edinburgh,Liquid Room,"Liquid Room, Edinburgh, Scotland",,,,,,,,,0,0
Singapore,Singapore,Bukit Batok Community Center,"Bukit Batok Community Center, Singapore, Singapore",,,,,,,,,0,0
Singapore,Singapore,Fire Club,"Fire Club, Singapore, Singapore",,,,,,,,,0,0
Switzerland,Zurich,Provitreff House,"Provitreff House, Zurich, Switzerland",,,,,,,,,0,0
Switzerland,Zurich,Rote Fabrik,"Rote Fabrik, Zurich, Switzerland",,,,,,,,,0,0
USA,Albuquerque,Five Points Hall,"Five Points Hall, Albuquerque, USA",,,,,,,,,0,0
USA,Albuquerque,Sunshine Music Hall,"Sunshine Music Hall, Albuquerque, USA",,,,,,,,,0,0
USA,Austin,Emo's,"Emo's, Austin, USA",,,,,,,,,0,0
USA,Austin,Liberty Lunch,"Liberty Lunch, Austin, USA",,,,,,,,,0,0
USA,Bakersfield,Juarez Hall,"Juarez Hall, Bakersfield, USA",,,,,,,,,0,0
USA,Bakersfield,Tejon Theater,"Tejon Theater, Bakersfield, USA",,,,,,,,,0,0
USA,Berkeley,Gilman Street,"Gilman Street, Berkeley, USA",,,,,,,,,0,0
USA,Berkeley,UC Berkeley Sproul Plaza,"UC Berkeley Sproul Plaza, Berkeley, USA",,,,,,,,,0,0
USA,Birmingham,Sloss Furnace,"Sloss Furnace, Birmingham, USA",,,,,,,,,0,0
USA,Birmingham,Tuxedo Junction,"Tuxedo Junction, Birmingham, USA",,,,,,,,,0,0
USA,Boise,Bogie's,"Bogie's, Boise, USA",,,,,,,,,0,0
USA,Boise,Boise State University Jordan Ballroom,"Boise State University Jordan Ballroom, Boise, USA",,,,,,,,,0,0
USA,Buffalo,Blind Mellons,"Blind Mellons, Buffalo, USA",,,,,,,,,0,0
USA,Buffalo,Buffalo State College,"Buffalo State College, Buffalo, USA",,,,,,,,,0,0
USA,Chico,Burro Room,"Burro Room, Chico, USA",,,,,,,,,0,0
USA,Chico,Cal State University Shurmer Gym,"Cal State University Shurmer Gym, Chico, USA",,,,,,,,,0,0
USA,Des Moines,Hairy Mary's,"Hairy Mary's, Des Moines, USA",,,,,,,,,0,0
USA,Des Moines,Safari Club,"Safari Club, Des Moines, USA",,,,,,,,,0,0
USA,Fargo,Elks Lodge,"Elks Lodge, Fargo, USA",,,,,,,,,0,0
USA,Fargo,Playmaker's Pavillion,"Playmaker's Pavillion, Fargo, USA",,,,,,,,,0,0
USA,Flint,Capitol Theater,"Capitol Theater, Flint, USA",,,,,,,,,0,0
USA,Flint,"Fallout Shelter, Capitol Theatre","Fallout Shelter, Capitol Theatre, Flint, USA",,,,,,,,,0,0
USA,Fort Lauderdale,Chili Pepper,"Chili Pepper, Fort Lauderdale, USA",,,,,,,,,0,0
USA,Fort Lauderdale,Edge,"Edge, Fort Lauderdale, USA",,,,,,,,,0,0
USA,Fort Worth,Axis,"Axis, Fort Worth, USA",,,,,,,,,0,0
USA,Fort Worth,Ridglea Theater,"Ridglea Theater, Fort Worth, USA",,,,,,,,,0,0
USA,Harrisonburg,James Madison U. Godwin Gym/MacRock,"James Madison U. Godwin Gym/MacRock, Harrisonburg, USA",,,,,,,,,0,0
USA,Harrisonburg,James Madison University,"James Madison University, Harrisonburg, USA",,,,,,,,,0,0
USA,Huntsville,Carriage House Inn,"Carriage House Inn, Huntsville, USA",,,,,,,,,0,0
USA,Huntsville,University of Alabama Spragins Hall Gym,"University of Alabama Spragins Hall Gym, Huntsville, USA",,,,,,,,,0,0
USA,Isla Vista,Anaconda,"Anaconda, Isla Vista, USA",,,,,,,,,0,0
USA,Isla Vista,UC Santa Barbara Pub,"UC Santa Barbara Pub, Isla Vista, USA",,,,,,,,,0,0
USA,Jacksonville,Club 5,"Club 5, Jacksonville, USA",,,,,,,,,0,0
USA,Jacksonville,Milk Bar,"Milk Bar, Jacksonville, USA",,,,,,,,,0,0
USA,Kalamazoo,Club Soda,"Club Soda, Kalamazoo, USA",,,,,,,,,0,0
USA,Kalamazoo,State Theater,"State Theater, Kalamazoo, USA",,,,,,,,,0,0
USA,Kansas City,El Torreon,"El Torreon, Kansas City, USA",,,,,,,,,0,0
USA,Kansas City,Memorial Hall,"Memorial Hall, Kansas City, USA",,,,,,,,,0,0
USA,Lafayette,Haricots BBQ,"Haricots BBQ, Lafayette, USA",,,,,,,,,0,0
USA,Lafayette,Heymann Performance Arts Center,"Heymann Performance Arts Center, Lafayette, USA",,,,,,,,,0,0
USA,Laramie,Cowboy Bar,"Cowboy Bar, Laramie, USA",,,,,,,,,0,0
USA,Laramie,University of Wyoming Ballroom,"University of Wyoming Ballroom, Laramie, USA",,,,,,,,,0,0
USA,Lawrence,Outhouse,"Outhouse, Lawrence, USA",,,,,,,,,0,0
USA,Lawrence,University of Kansas Ballroom,"University of Kansas Ballroom, Lawrence, USA",,,,,,,,,0,0
USA,Madison,Neighborhood House,"Neighborhood House, Madison, USA",,,,,,,,,0,0
USA,Madison,Turner Hall,"Turner Hall, Madison, USA",,,,,,,,,0,0
USA,Oklahoma City,Diamond Ballroom,"Diamond Ballroom, Oklahoma City, USA",,,,,,,,,0,0
USA,Oklahoma City,Will Rogers Hall,"Will Rogers Hall, Oklahoma City, USA",,,,,,,,,0,0
USA,Pomona,Elks Lodge,"Elks Lodge, Pomona, USA",,,,,,,,,0,0
USA,Pomona,Glasshouse,"Glasshouse, Pomona, USA",,,,,,,,,0,0
USA,Rochester,Backstreets,"Backstreets, Rochester, USA",,,,,,,,,0,0
USA,Rochester,Harro East Ballroom,"Harro East Ballroom, Rochester, USA",,,,,,,,,0,0
USA,San Diego,Soma,"Soma, San Diego, USA",,,,,,,,,0,0
USA,San Diego,SOMA,"SOMA, San Diego, USA",,,,,,,,,0,0
USA,Springfield,Chestnut Hall,"Chestnut Hall, Springfield, USA",,,,,,,,,0,0
USA,Springfield,McKensie Ballroom,"McKensie Ballroom, Springfield, USA",,,,,,,,,0,0
USA,Storrs,University of Connecticut,"University of Connecticut, Storrs, USA",,,,,,,,,0,0
USA,Storrs,University of Connecticut Fieldhouse,"University of Connecticut Fieldhouse, Storrs, USA",,,,,,,,,0,0
USA,Syracuse,Lost Horizon,"Lost Horizon, Syracuse, USA",,,,,,,,,0,0
USA,Syracuse,Syracuse University,"Syracuse University, Syracuse, USA",,,,,,,,,0,0
USA,Tampa,Masquerade,"Masquerade, Tampa, USA",,,,,,,,,0,0
USA,Tampa,Ritz,"Ritz, Tampa, USA",,,,,,,,,0,0
USA,Toledo,Masonic Auditorium,"Masonic Auditorium, Toledo, USA",,,,,,,,,0,0
USA,Toledo,Tam O'Shanter Ice Rink,"Tam O'Shanter Ice Rink, Toledo, USA",,,,,,,,,0,0
USA,Wilmington,Jacob's Run,"Jacob's Run, Wilmington, USA",,,,,,,,,0,0
USA,Wilmington,Mad Monk,"Mad Monk, Wilmington, USA",,,,,,,,,0,0
USA,Worcester,Heart of the Commonwealth Theater,"Heart of the Commonwealth Theater, Worcester, USA",,,,,,,,,0,0
USA,Worcester,WAG,"WAG, Worcester, USA",,,,,,,,,0,0
Argentina,Buenos Aires,Superclub,"Superclub, Buenos Aires, Argentina",,,,,,,,,0,0
Australia,Ballarat,Old YMCA,"Old YMCA, Ballarat, Australia",,,,,,,,,0,0
Australia,Byron Bay,Arts Factory,"Arts Factory, Byron Bay, Australia",,,,,,,,,0,0
Australia,Croydon (Australia),EV's,"EV's, Croydon (Australia), Australia","https://www.google.com/maps/place/212+Mt+Dandenong+Rd,+Croydon+VIC+3136,+Australia/@-37.7994161,145.2819551,15z/data=!4m6!3m5!1s0x6ad63a901ecda85f:0xaa2abf68b6a0bd98!8m2!3d-37.7994161!4d145.2819551!16s%2Fg%2F11c1bcn71f?gl=cl",84,96,108,-37.7994161,145.2819551,"-37.7994161, 145.2819551",,0,0
Australia,Darwin,Time Tavern,"Time Tavern, Darwin, Australia",,,,,,,,,0,0
Australia,Gold Coast,Playroom,"Playroom, Gold Coast, Australia",,,,,,,,,0,0
Australia,Launceston,Windmill Hill War Memorial,"Windmill Hill War Memorial, Launceston, Australia",,,,,,,,,0,0
Austria,Dornbirn,Stadt Halle,"Stadt Halle, Dornbirn, Austria",,,,,,,,,0,0
Austria,Hohenems,Transmitter Festival,"Transmitter Festival, Hohenems, Austria",,,,,,,,,0,0
Austria,Linz,Kapu,"Kapu, Linz, Austria",,,,,,,,,0,0
Austria,Wels,Schlachthof,"Schlachthof, Wels, Austria",,,,,,,,,0,0
Belgium,Aalst,Netwerk,"Netwerk, Aalst, Belgium",,,,,,,,,0,0
Belgium,Brussels,Ancienne Belgique,"Ancienne Belgique, Brussels, Belgium",,,,,,,,,0,0
Belgium,Geel,De Bogaerd,"De Bogaerd, Geel, Belgium",,,,,,,,,0,0
Belgium,Leuven,Lido,"Lido, Leuven, Belgium",,,,,,,,,0,0
Belgium,Tongeren,Concordia,"Concordia, Tongeren, Belgium",,,,,,,,,0,0
Brazil,Brasilia,Teatro Garagem Do Sesc,"Teatro Garagem Do Sesc, Brasilia, Brazil",,,,,,,,,0,0
Brazil,Campinas,A.S.S.A.M.P.I.,"A.S.S.A.M.P.I., Campinas, Brazil",,,,,,,,,0,0
Brazil,Curitiba,92 Graus,"92 Graus, Curitiba, Brazil",,,,,,,,,0,0
Brazil,Itaborai,Col. Leao XIII Hall,"Col. Leao XIII Hall, Itaborai, Brazil",,,,,,,,,0,0
Brazil,Joinville,Liga De Socierade,"Liga De Socierade, Joinville, Brazil",,,,,,,,,0,0
Brazil,Londrina,Kawale,"Kawale, Londrina, Brazil",,,,,,,,,0,0
Brazil,Piracicaba,Blue Galeria,"Blue Galeria, Piracicaba, Brazil",,,,,,,,,0,0
Brazil,Rio De Janeiro,Circo Voador,"Circo Voador, Rio De Janeiro, Brazil",,,,,,,,,0,0
Brazil,Santos,Bar De Tres,"Bar De Tres, Santos, Brazil",,,,,,,,,0,0
Brazil,Vitoria,Camburi Clube,"Camburi Clube, Vitoria, Brazil",,,,,,,,,0,0
Canada,Burnaby,Bill Copeland Arena,"Bill Copeland Arena, Burnaby, Canada",,,,,,,,,0,0
Canada,Calgary,MacEwan Hall,"MacEwan Hall, Calgary, Canada",,,,,,,,,0,0
Canada,Edmonton,Polish Hall,"Polish Hall, Edmonton, Canada",,,,,,,,,0,0
Canada,Fredericton,New Maryland Recreation Center,"New Maryland Recreation Center, Fredericton, Canada",,,,,,,,,0,0
Canada,Halifax,Olympic Bingo,"Olympic Bingo, Halifax, Canada",,,,,,,,,0,0
Canada,Kelowna,Performance Centre,"Performance Centre, Kelowna, Canada",,,,,,,,,0,0
Canada,Saskatoon,Sid's Garage,"Sid's Garage, Saskatoon, Canada",,,,,,,,,0,0
Chile,Santiago,Laberinto,"Laberinto, Santiago, Chile","https://www.google.com/maps/place/Av.+Vicu%C3%B1a+Mackenna+915,+Santiago,+%C3%91u%C3%B1oa,+Regi%C3%B3n+Metropolitana/@-33.4534536,-70.6307756,19z/data=!4m6!3m5!1s0x9662c5652ad0c62f:0x56e4b0349784dfbc!8m2!3d-33.4534782!4d-70.6307648!16s%2Fg%2F11jd9x7ckl?gl=cl",118,130,142,-33.4534536,-70.6307756,"-33.4534536, -70.6307756",,0,0
England,Bradford,Queen's Hall,"Queen's Hall, Bradford, England",,,,,,,,,0,0
England,Cambridge,Junction,"Junction, Cambridge, England",,,,,,,,,0,0
England,Herne Bay,King's Hall,"King's Hall, Herne Bay, England",,,,,,,,,0,0
England,Norwich,Waterfront,"Waterfront, Norwich, England",,,,,,,,,0,0
England,Whitstable,Assembly Rooms,"Assembly Rooms, Whitstable, England",,,,,,,,,0,0
England,Wigan,Wigan Unity Club,"Wigan Unity Club, Wigan, England",,,,,,,,,0,0
England,Wolverhampton,Wulfrun Hall,"Wulfrun Hall, Wolverhampton, England",,,,,,,,,0,0
Finland,Helsinki,Nosturi,"Nosturi, Helsinki, Finland",,,,,,,,,0,0
Finland,Tampere,Pakkahuone,"Pakkahuone, Tampere, Finland",,,,,,,,,0,0
France,Angers,Chabada,"Chabada, Angers, France",,,,,,,,,0,0
France,Arras,Le Pharos,"Le Pharos, Arras, France",,,,,,,,,0,0
France,Kingersheim,Salle Des Fetes,"Salle Des Fetes, Kingersheim, France",,,,,,,,,0,0
France,Lyon,Salle des Fetes,"Salle des Fetes, Lyon, France",,,,,,,,,0,0
France,Nancy,Terminal Export,"Terminal Export, Nancy, France",,,,,,,,,0,0
France,Nantes,L'Olympic,"L'Olympic, Nantes, France",,,,,,,,,0,0
France,Sur Belon,Kergon Forte,"Kergon Forte, Sur Belon, France",,,,,,,,,0,0
France,Toulouse,Le Bikini,"Le Bikini, Toulouse, France",,,,,,,,,0,0
Germany,Augsburg,Bootleg,"Bootleg, Augsburg, Germany",,,,,,,,,0,0
Germany,Dusseldorf,AK47,"AK47, Dusseldorf, Germany",,,,,,,,,0,0
Germany,Frankfurt,Hugenotten Halle,"Hugenotten Halle, Frankfurt, Germany",,,,,,,,,0,0
Germany,Heidelberg,Mensa,"Mensa, Heidelberg, Germany",,,,,,,,,0,0
Germany,Homburg,Juz Homburg,"Juz Homburg, Homburg, Germany",,,,,,,,,0,0
Germany,Kiel,Alte Meierei,"Alte Meierei, Kiel, Germany",,,,,,,,,0,0
Germany,Koln,Rhenania,"Rhenania, Koln, Germany",,,,,,,,,0,0
Germany,Leipzig,Conne Island,"Conne Island, Leipzig, Germany",,,,,,,,,0,0
Germany,Lubeck,Alternative,"Alternative, Lubeck, Germany",,,,,,,,,0,0
Germany,Nagold,Juz Nagold,"Juz Nagold, Nagold, Germany",,,,,,,,,0,0
Germany,Neuhausen auf den Fildern,Egelseehalle,"Egelseehalle, Neuhausen auf den Fildern, Germany",,,,,,,,,0,0
Germany,Oberhausen,Music Circus,"Music Circus, Oberhausen, Germany",,,,,,,,,0,0
Germany,Osnabruck,Hyde Park,"Hyde Park, Osnabruck, Germany",,,,,,,,,0,0
Germany,Ottobrunn,Juz Einsteinstr.,"Juz Einsteinstr., Ottobrunn, Germany",,,,,,,,,0,0
Germany,V-Schwinnigen,Canape,"Canape, V-Schwinnigen, Germany",,,,,,,,,0,0
Germany,Waiblingen,Villa Roller,"Villa Roller, Waiblingen, Germany",,,,,,,,,0,0
Germany,Wurzburg,Rock Palace,"Rock Palace, Wurzburg, Germany",,,,,,,,,0,0
Hungary,Budapest,Black Hole/Fekete Lyuk,"Black Hole/Fekete Lyuk, Budapest, Hungary",,,,,,,,,0,0
Iceland,Reykjavik,National Radio Building,"National Radio Building, Reykjavik, Iceland",,,,,,,,,0,0
Ireland,Cork,Nancy Spains,"Nancy Spains, Cork, Ireland",,,,,,,,,0,0
Ireland,Derry,Nerve Centre,"Nerve Centre, Derry, Ireland",,,,,,,,,0,0
Ireland,Kilkenny,Friary Hall,"Friary Hall, Kilkenny, Ireland",,,,,,,,,0,0
Ireland,Limerick,Savoy,"Savoy, Limerick, Ireland",,,,,,,,,0,0
Italy,Catania,Porto Catania Outdoor Show,"Porto Catania Outdoor Show, Catania, Italy",,,,,,,,,0,0
Italy,Florence,CPA,"CPA, Florence, Italy",,,,,,,,,0,0
Italy,G.De Spilimbergo,Rototom,"Rototom, G.De Spilimbergo, Italy",,,,,,,,,0,0
Italy,Gavoi,Covo Dei Nottambuli,"Covo Dei Nottambuli, Gavoi, Italy",,,,,,,,,0,0
Italy,Marghera,Rivolta,"Rivolta, Marghera, Italy",,,,,,,,,0,0
Italy,Modena,Dancing Condor,"Dancing Condor, Modena, Italy",,,,,,,,,0,0
Italy,Naples,Diamond Dogs,"Diamond Dogs, Naples, Italy",,,,,,,,,0,0
Italy,Padova,C.S.O Pedro,"C.S.O Pedro, Padova, Italy",,,,,,,,,0,0
Italy,Rome,Forte Prenestino,"Forte Prenestino, Rome, Italy",,,,,,,,,0,0
Italy,Verona,Forte Del Chievo,"Forte Del Chievo, Verona, Italy",,,,,,,,,0,0
Japan,Fukuoka,Viure Hall,"Viure Hall, Fukuoka, Japan",,,,,,,,,0,0
Japan,Kyoto,Muse Hall,"Muse Hall, Kyoto, Japan",,,,,,,,,0,0
Japan,Okayama,Pepperland,"Pepperland, Okayama, Japan",,,,,,,,,0,0
Malaysia,Kuala Lumpur,Fire Club,"Fire Club, Kuala Lumpur, Malaysia",,,,,,,,,0,0
Netherlands,Den Bosch,William II,"William II, Den Bosch, Netherlands",,,,,,,,,0,0
Netherlands,Den Haag,Paard,"Paard, Den Haag, Netherlands",,,,,,,,,0,0
Netherlands,Enschede,Agoara University,"Agoara University, Enschede, Netherlands",,,,,,,,,0,0
Netherlands,Groningen,Vera,"Vera, Groningen, Netherlands",,,,,,,,,0,0
Netherlands,Hoorn,Troll,"Troll, Hoorn, Netherlands",,,,,,,,,0,0
Netherlands,Nijmegen,Doornroosje,"Doornroosje, Nijmegen, Netherlands",,,,,,,,,0,0
Netherlands,Tilburg,O13,"O13, Tilburg, Netherlands",,,,,,,,,0,0
Netherlands,Venlo,Perron 55,"Perron 55, Venlo, Netherlands",,,,,,,,,0,0
New Zealand,Auckland,Powerstation,"Powerstation, Auckland, New Zealand",,,,,,,,,0,0
New Zealand,Christchurch,Caledonian Hall,"Caledonian Hall, Christchurch, New Zealand",,,,,,,,,0,0
New Zealand,Nelson,Nelson Arts Centre,"Nelson Arts Centre, Nelson, New Zealand",,,,,,,,,0,0
Norway,Bergen,Kvarteret,"Kvarteret, Bergen, Norway",,,,,,,,,0,0
Norway,Tromso,Brigga Lillero Cafe,"Brigga Lillero Cafe, Tromso, Norway",,,,,,,,,0,0
Poland,Pila,Sports Gym,"Sports Gym, Pila, Poland",,,,,,,,,0,0
Poland,Poznan,Eskulap,"Eskulap, Poznan, Poland",,,,,,,,,0,0
Poland,Warsaw,Karuzela University,"Karuzela University, Warsaw, Poland",,,,,,,,,0,0
Poland,Wroclaw,Kazamaty,"Kazamaty, Wroclaw, Poland",,,,,,,,,0,0
Poland,Zgorzelec,Cultural Center / Military Museum,"Cultural Center / Military Museum, Zgorzelec, Poland",,,,,,,,,0,0
Scotland,Aberdeen,Lemon Tree,"Lemon Tree, Aberdeen, Scotland",,,,,,,,,0,0
Spain,Bergara,Sala Jam,"Sala Jam, Bergara, Spain",,,,,,,,,0,0
Spain,Lakuntza,Sala Matraka,"Sala Matraka, Lakuntza, Spain",,,,,,,,,0,0
Spain,Madrid,Revolver,"Revolver, Madrid, Spain",,,,,,,,,0,0
Spain,Oviedo,Sala Antiquo,"Sala Antiquo, Oviedo, Spain",,,,,,,,,0,0
Spain,San.De Campostela,Sala Numero K,"Sala Numero K, San.De Campostela, Spain",,,,,,,,,0,0
