country,city,venue,googlemaps_hyperlink,find1,find2,find3,y,x,test_coordinates
Argentina,Buenos Aires,Superclub,"https://www.google.com/maps/place/Sarmiento+777,+C1041+San+Nicolas,+Buenos+Aires,+Argentina/@-34.6046453,-58.3776277,15z/data=!4m6!3m5!1s0x95bccace76edadc5:0x5d43705417b3a46!8m2!3d-34.6046453!4d-58.3776277!16s%2Fg%2F11c2gwhkp7?gl=cl",93,105,117,-34.6046453,-58.3776277,"-34.6046453, -58.3776277"
Australia,Adelaide,Adelaide University,"https://www.google.com/maps/?q=-34.9184709,138.6034224",31,43,54,-34.9184709,138.603422,"-34.9184709, 138.603422"
Australia,Adelaide,Dom Polski Hall,"https://www.google.com/maps/?q=-34.9292695,138.6094706",31,43,54,-34.9292695,138.609470,"-34.9292695, 138.609470"
Australia,Adelaide,Le Rox Hotel,"https://www.google.com/maps/?q=-34.9239321,138.5929121",31,43,54,-34.9239321,138.592912,"-34.9239321, 138.592912"
Australia,Ballarat,Old YMCA,"https://www.google.com/maps/?q=-37.5640498,143.8690385",31,43,54,-37.5640498,143.869038,"-37.5640498, 143.869038"
Australia,Brisbane,Boulder Gallery,"https://www.google.com/maps/?q=-27.4566899,153.0341964",31,43,54,-27.4566899,153.034196,"-27.4566899, 153.034196"
Australia,Brisbane,Funkyard,"https://www.google.com/maps/?q=-27.4707153,153.0247895",31,43,54,-27.4707153,153.024789,"-27.4707153, 153.024789"
Australia,Brisbane,Roxy,"https://www.google.com/maps/?q=-27.4562853,153.0325336",31,43,54,-27.4562853,153.032533,"-27.4562853, 153.032533"
Australia,Byron Bay,Arts Factory,"https://www.google.com/maps/?q=-28.6451528,153.6052332",31,43,54,-28.6451528,153.605233,"-28.6451528, 153.605233"
Australia,Canberra,A.N.U. Bar,"https://www.google.com/maps/?q=-35.2761578,149.1253788",31,43,54,-35.2761578,149.125378,"-35.2761578, 149.125378"
Australia,Canberra,Anu Bar,"https://www.google.com/maps/?q=-35.2761578,149.1253788",31,43,54,-35.2761578,149.125378,"-35.2761578, 149.125378"
Australia,Canberra,Youth Cafe,"https://www.google.com/maps/?q=-35.2758905,149.1301828",31,43,54,-35.2758905,149.130182,"-35.2758905, 149.130182"
Australia,Croydon (Australia),EV's,"https://www.google.com/maps/?q=-37.7994161,145.2819551",31,43,54,-37.7994161,145.281955,"-37.7994161, 145.281955"
Australia,Croydon (Australia),The Hull,"https://www.google.com/maps/?q=-37.7958944,145.2903702",31,43,54,-37.7958944,145.290370,"-37.7958944, 145.290370"
Australia,Darwin,Time Tavern,"https://www.google.com/maps/?q=-12.461839,130.841101",31,42,52,-12.461839,130.84110,"-12.461839, 130.84110"
Australia,Geelong,Courthouse,"https://www.google.com/maps/?q=-38.1475938,144.3572184",31,43,54,-38.1475938,144.357218,"-38.1475938, 144.357218"
Australia,Geelong,Ukranian Town Hall,"https://www.google.com/maps/?q=-38.135291,144.34905",31,42,51,-38.135291,144.3490,"-38.135291, 144.3490"
Australia,Gold Coast,Playroom,"https://www.google.com/maps/?q=-28.1209476,153.4725428",31,43,54,-28.1209476,153.472542,"-28.1209476, 153.472542"
Australia,Hobart,Hellenic Hall,"https://www.google.com/maps/?q=-42.8706648,147.31561",31,43,52,-42.8706648,147.3156,"-42.8706648, 147.3156"
Australia,Hobart,Sapphire Ballroom,"https://www.google.com/maps/?q=-42.8816549,147.3259452",31,43,54,-42.8816549,147.325945,"-42.8816549, 147.325945"
Australia,Launceston,Windmill Hill War Memorial,"https://www.google.com/maps/?q=-41.4352504,147.1458168",31,43,54,-41.4352504,147.145816,"-41.4352504, 147.145816"
Australia,Lismore,Italo Club,"https://www.google.com/maps/?q=-28.8042002,153.2709128",31,43,54,-28.8042002,153.270912,"-28.8042002, 153.270912"
Australia,Lismore,Lismore Uni,"https://www.google.com/maps/?q=-28.8195944,153.2995677",31,43,54,-28.8195944,153.299567,"-28.8195944, 153.299567"
Australia,Manly,Manly High School,"https://www.google.com/maps/?q=-33.7719613,151.2477862",31,43,54,-33.7719613,151.247786,"-33.7719613, 151.247786"
Australia,Manly,Manly Youth Center,"https://www.google.com/maps/?q=-33.7947489,151.2843701",31,43,54,-33.7947489,151.284370,"-33.7947489, 151.284370"
Australia,Melbourne,Collingwood Town Hall,"https://www.google.com/maps/?q=-37.8039481,144.9928449",31,43,54,-37.8039481,144.992844,"-37.8039481, 144.992844"
Australia,Melbourne,Lava Lounge,"https://www.google.com/maps/?q=-38.030862,145.345723",31,42,52,-38.030862,145.34572,"-38.030862, 145.34572"
Australia,Melbourne,Melbourne Uni,"https://www.google.com/maps/?q=-37.7968615,144.9608419",31,43,54,-37.7968615,144.960841,"-37.7968615, 144.960841"
Australia,Melbourne,Wall St.,"https://www.google.com/maps/?q=-37.8147268,144.9659968",31,43,54,-37.8147268,144.965996,"-37.8147268, 144.965996"
Australia,Newcastle (Australia),Cambridge Hotel,"https://www.google.com/maps/?q=-32.9248321,151.757708",31,43,53,-32.9248321,151.75770,"-32.9248321, 151.75770"
Australia,Newcastle (Australia),Morrow Park Bowls Club,"https://www.google.com/maps/?q=-32.9221783,151.7548386",31,43,54,-32.9221783,151.754838,"-32.9221783, 151.754838"
Australia,Perth,Club O,"https://www.google.com/maps/?q=-31.9573625,115.8683204",31,43,54,-31.9573625,115.868320,"-31.9573625, 115.868320"
Australia,Perth,Univ. of West Australia,"https://www.google.com/maps/?q=-31.9780548,115.8186516",31,43,54,-31.9780548,115.818651,"-31.9780548, 115.818651"
Australia,Sydney,Burland Centre,"https://www.google.com/maps/?q=-33.8892326,151.1948209",31,43,54,-33.8892326,151.194820,"-33.8892326, 151.194820"
Australia,Sydney,Manly Youth Center,"https://www.google.com/maps/?q=-33.7946915,151.2843235",31,43,54,-33.7946915,151.284323,"-33.7946915, 151.284323"
Australia,Sydney,Metro,"https://www.google.com/maps/?q=-33.8756118,151.2066704",31,43,54,-33.8756118,151.206670,"-33.8756118, 151.206670"
Australia,Sydney,Metro Theatre,"https://www.google.com/maps/?q=-33.8756943,151.2066274",31,43,54,-33.8756943,151.206627,"-33.8756943, 151.206627"
Australia,Sydney,Sydney Town hall,"https://www.google.com/maps/?q=-33.8730546,151.2061557",31,43,54,-33.8730546,151.206155,"-33.8730546, 151.206155"
Australia,Sydney,Sydney Uni,"https://www.google.com/maps/?q=-33.8885748,151.1873494",31,43,54,-33.8885748,151.187349,"-33.8885748, 151.187349"
Australia,Sydney,Sydney University,"https://www.google.com/maps/?q=-33.8885748,151.1873494",31,43,54,-33.8885748,151.187349,"-33.8885748, 151.187349"
Australia,Sydney,Uni Manning Bar,"https://www.google.com/maps/?q=-33.8868904,151.1876221",31,43,54,-33.8868904,151.187622,"-33.8868904, 151.187622"
Australia,Wollongong,Youth Centre,"https://www.google.com/maps/?q=-34.4264333,150.8928958",31,43,54,-34.4264333,150.892895,"-34.4264333, 150.892895"
Austria,Dornbirn,Stadt Halle,"https://www.google.com/maps/?q=47.4141302,9.7450134",31,42,51,47.4141302,9.745013,"47.4141302, 9.745013"
Austria,Hohenems,Transmitter Festival,"https://www.google.com/maps/?q=47.3663115,9.6527565",31,42,51,47.3663115,9.652756,"47.3663115, 9.652756"
Austria,Linz,Kapu,"https://www.google.com/maps/?q=48.3007566,14.282129",31,42,51,48.3007566,14.28212,"48.3007566, 14.28212"
Austria,Vienna,Arena,"https://www.google.com/maps/?q=48.1878002,16.4104227",31,42,52,48.1878002,16.410422,"48.1878002, 16.410422"
Austria,Vienna,Flexx,"https://www.google.com/maps/?q=48.2178047,16.3687406",31,42,52,48.2178047,16.368740,"48.2178047, 16.368740"
Austria,Wels,Schlachthof,"https://www.google.com/maps/?q=48.1588856,14.0168395",31,42,52,48.1588856,14.016839,"48.1588856, 14.016839"
Belgium,Aalst,Netwerk,"https://www.google.com/maps/?q=50.9422913,4.0429284",31,42,51,50.9422913,4.042928,"50.9422913, 4.042928"
Belgium,Brussels,Ancienne Belgique,"https://www.google.com/maps/?q=50.8472558,4.3488758",31,42,51,50.8472558,4.348875,"50.8472558, 4.348875"
Belgium,Diksmuide,Boterhalle,"https://www.google.com/maps/?q=51.0329364,2.864301",31,42,50,51.0329364,2.86430,"51.0329364, 2.86430"
Belgium,Geel,De Bogaerd,"https://www.google.com/maps/?q=51.1555413,4.9935733",31,42,51,51.1555413,4.993573,"51.1555413, 4.993573"
Belgium,Gent,Democrazy,"https://www.google.com/maps/?q=51.0336846,3.7170603",31,42,51,51.0336846,3.717060,"51.0336846, 3.717060"
Belgium,Gent,Zaal Vooruit,"https://www.google.com/maps/?q=51.0476851,3.7252745",31,42,51,51.0476851,3.725274,"51.0476851, 3.725274"
Belgium,Leuven,Lido,"https://www.google.com/maps/?q=50.8783879,4.7092539",31,42,51,50.8783879,4.709253,"50.8783879, 4.709253"
Belgium,Tongeren,Concordia,"https://www.google.com/maps/?q=50.781175,5.4720446",31,41,50,50.781175,5.472044,"50.781175, 5.472044"
Brazil,Belo Horizonte,Belo Horizonte Independent Music Festival,"https://www.google.com/maps/?q=-19.917015,-43.93382",31,42,51,-19.917015,-43.9338,"-19.917015, -43.9338"
Brazil,Belo Horizonte,Trash,"https://www.google.com/maps/?q=-19.915766,-43.9263916",31,42,53,-19.915766,-43.926391,"-19.915766, -43.926391"
Brazil,Brasilia,Teatro Garagem Do Sesc,"https://www.google.com/maps/?q=-15.8204472,-47.9222139",31,43,54,-15.8204472,-47.922213,"-15.8204472, -47.922213"
Brazil,Campinas,Assampi,"https://www.google.com/maps/?q=-22.905597,-47.060796",31,42,52,-22.905597,-47.06079,"-22.905597, -47.06079"
Brazil,Curitiba,92 Graus,"https://www.google.com/maps/?q=-25.4248241,-49.283733",31,43,53,-25.4248241,-49.28373,"-25.4248241, -49.28373"
Brazil,Itaborai,Col. Leao XIII Hall,"https://www.google.com/maps/?q=-22.7458974,-42.8599352",31,43,54,-22.7458974,-42.859935,"-22.7458974, -42.859935"
Brazil,Joinville,Liga da Sociedade Joinvilense,"https://www.google.com/maps/?q=-26.304399,-48.845598",31,42,52,-26.304399,-48.84559,"-26.304399, -48.84559"
Brazil,Londrina,Kawale,"https://www.google.com/maps/?q=-23.3018891,-51.17876",31,43,52,-23.3018891,-51.1787,"-23.3018891, -51.1787"
Brazil,Piracicaba,Blue Galeria,"https://www.google.com/maps/?q=-22.73377,-47.63899",31,41,50,-22.73377,-47.6389,"-22.73377, -47.6389"
Brazil,Rio De Janeiro,Circo Voador,"https://www.google.com/maps/?q=-22.9129257,-43.1803557",31,43,54,-22.9129257,-43.180355,"-22.9129257, -43.180355"
Brazil,Santos,Bar De Tres,"https://www.google.com/maps/?q=-23.9498271,-46.3253827",31,43,54,-23.9498271,-46.325382,"-23.9498271, -46.325382"
Brazil,Sao Paulo,Aeroanta,"https://www.google.com/maps/?q=-23.5651133,-46.6949865",31,43,54,-23.5651133,-46.694986,"-23.5651133, -46.694986"
Brazil,Sao Paulo,Broadway,"https://www.google.com/maps/?q=-23.518944,-46.6777901",31,42,53,-23.518944,-46.677790,"-23.518944, -46.677790"
Brazil,Vitoria,Camburi Clube,"https://www.google.com/maps/?q=-20.2828906,-40.2897591",31,43,54,-20.2828906,-40.289759,"-20.2828906, -40.289759"
Canada,Burnaby,Bill Copeland Arena,"https://www.google.com/maps/?q=49.2519651,-122.9654182",31,42,54,49.2519651,-122.965418,"49.2519651, -122.965418"
Canada,Calgary,MacEwan Hall,"https://www.google.com/maps/?q=51.0786731,-114.1300057",31,42,54,51.0786731,-114.130005,"51.0786731, -114.130005"
Canada,Edmonton,Polish Hall,"https://www.google.com/maps/?q=53.5563424,-113.5000078",31,42,54,53.5563424,-113.500007,"53.5563424, -113.500007"
Canada,Fredericton,New Maryland Recreation Center,"https://www.google.com/maps/?q=45.8757938,-66.696535",31,42,52,45.8757938,-66.69653,"45.8757938, -66.69653"
Canada,Guelph,Loft,"https://www.google.com/maps/?q=43.544539,-80.248195",31,41,51,43.544539,-80.24819,"43.544539, -80.24819"
Canada,Guelph,Peter Clark Hall University of Guelph,"https://www.google.com/maps/?q=43.5305221,-80.2262603",31,42,53,43.5305221,-80.226260,"43.5305221, -80.226260"
Canada,Halifax,Olympic Bingo,"https://www.google.com/maps/?q=44.6504435,-63.5947552",31,42,53,44.6504435,-63.594755,"44.6504435, -63.594755"
Canada,Kelowna,Performance Centre,"https://www.google.com/maps/?q=49.8896937,-119.4930397",31,42,54,49.8896937,-119.493039,"49.8896937, -119.493039"
Canada,Montreal,Metropolis,"https://www.google.com/maps/?q=45.5105814,-73.5633972",31,42,53,45.5105814,-73.563397,"45.5105814, -73.563397"
Canada,Montreal,Rialto Theatre,"https://www.google.com/maps/?q=45.523619,-73.604802",31,41,51,45.523619,-73.60480,"45.523619, -73.60480"
Canada,Montreal,Spectrum,"https://www.google.com/maps/?q=45.5065982,-73.566644",31,42,52,45.5065982,-73.56664,"45.5065982, -73.56664"
Canada,Ottawa,Barrymore's,"https://www.google.com/maps/?q=45.4143921,-75.6953636",31,42,53,45.4143921,-75.695363,"45.4143921, -75.695363"
Canada,Ottawa,Carleton University Porter Hall,"https://www.google.com/maps/?q=45.3840001,-75.6978497",31,42,53,45.3840001,-75.697849,"45.3840001, -75.697849"
Canada,Ottawa,Glebe Community Center,"https://www.google.com/maps/?q=45.402192,-75.6915204",31,41,52,45.402192,-75.691520,"45.402192, -75.691520"
Canada,Quebec City,Centre des Loisirs Saint-Sacrement,"https://www.google.com/maps/?q=46.812301,-71.2145",31,41,49,46.812301,-71.214,"46.812301, -71.214"
Canada,Quebec City,Cégep Limoilou,"https://www.google.com/maps/?q=46.8305332,-71.2283038",31,42,53,46.8305332,-71.228303,"46.8305332, -71.228303"
Canada,Regina,College West,"https://www.google.com/maps/?q=50.4172733,-104.5916412",31,42,54,50.4172733,-104.591641,"50.4172733, -104.591641"
Canada,Regina,University of Regina,"https://www.google.com/maps/?q=50.4154542,-104.5878302",31,42,54,50.4154542,-104.587830,"50.4154542, -104.587830"
Canada,Saskatoon,Sid's Garage,"https://www.google.com/maps/?q=52.1330829,-106.6620114",31,42,54,52.1330829,-106.662011,"52.1330829, -106.662011"
Canada,Toronto,Opera House,"https://www.google.com/maps/?q=43.6589105,-79.3487593",31,42,53,43.6589105,-79.348759,"43.6589105, -79.348759"
Canada,Toronto,Phoenix Theater,"https://www.google.com/maps/?q=43.6646119,-79.3740471",31,42,53,43.6646119,-79.374047,"43.6646119, -79.374047"
Canada,Toronto,RPM Warehouse,"https://www.google.com/maps/?q=43.6495571,-79.3878747",31,42,53,43.6495571,-79.387874,"43.6495571, -79.387874"
Canada,Toronto,Rivoli Theater,"https://www.google.com/maps/?q=43.6494444,-79.395",31,42,49,43.6494444,-79.39,"43.6494444, -79.39"
Canada,Vancouver,N. Van. Sports Arena Hockey Rink,"https://www.google.com/maps/?q=49.330017,-123.0707628",31,41,53,49.330017,-123.070762,"49.330017, -123.070762"
Canada,Vancouver,Plaza of Nations,"https://www.google.com/maps/?q=49.2755773,-123.1095853",31,42,54,49.2755773,-123.109585,"49.2755773, -123.109585"
Canada,Victoria,Archie Browning Centre,"https://www.google.com/maps/?q=48.4289549,-123.4099078",31,42,54,48.4289549,-123.409907,"48.4289549, -123.409907"
Canada,Winnipeg,Duncan Arena,"https://www.google.com/maps/?q=49.9008152,-97.1308964",31,42,53,49.9008152,-97.130896,"49.9008152, -97.130896"
Canada,Winnipeg,Le Rendez Vous,"https://www.google.com/maps/?q=49.8948913,-97.1271385",31,42,53,49.8948913,-97.127138,"49.8948913, -97.127138"
Chile,Santiago,Laberinto,"https://www.google.com/maps/?q=-33.4534536,-70.6307756",31,43,54,-33.4534536,-70.630775,"-33.4534536, -70.630775"
Czech Republic,Prague,Lucerna,"https://www.google.com/maps/?q=50.0809028,14.4263944",31,42,52,50.0809028,14.426394,"50.0809028, 14.426394"
Czech Republic,Prague,Roxy,"https://www.google.com/maps/?q=50.0907223,14.4258425",31,42,52,50.0907223,14.425842,"50.0907223, 14.425842"
Czechoslovakia,Prague,Roxy,"https://www.google.com/maps/?q=50.088,14.420797",31,38,47,50.088,14.42079,"50.088, 14.42079"
Denmark,Copenhagen,Loppen,"https://www.google.com/maps/?q=55.673854,12.5970781",31,41,51,55.673854,12.597078,"55.673854, 12.597078"
Denmark,Copenhagen,Rockmaskinen,"https://www.google.com/maps/?q=55.6737142,12.5994855",31,42,52,55.6737142,12.599485,"55.6737142, 12.599485"
Denmark,Copenhagen,Ungdomshuset,"https://www.google.com/maps/?q=55.6938539,12.5481005",31,42,52,55.6938539,12.548100,"55.6938539, 12.548100"
England,Birmingham,Edward's #8,"https://www.google.com/maps/?q=52.4768065,-1.9014318",31,42,52,52.4768065,-1.901431,"52.4768065, -1.901431"
England,Birmingham,Goldwyns,"https://www.google.com/maps/?q=52.4763641,-1.9013671",31,42,52,52.4763641,-1.901367,"52.4763641, -1.901367"
England,Birmingham,Sanctuary,"https://www.google.com/maps/?q=52.4755583,-1.8874453",31,42,52,52.4755583,-1.887445,"52.4755583, -1.887445"
England,Bradford,Queen's Hall,"https://www.google.com/maps/?q=53.7910475,-1.7586278",31,42,52,53.7910475,-1.758627,"53.7910475, -1.758627"
England,Brighton,Brighton Center,"https://www.google.com/maps/?q=50.8214187,-0.1461202",31,42,52,50.8214187,-0.146120,"50.8214187, -0.146120"
England,Brighton,Corn Exchange,"https://www.google.com/maps/?q=50.8237994,-0.1385379",31,42,52,50.8237994,-0.138537,"50.8237994, -0.138537"
England,Brighton,Sussex University Nelson Mandela Hall,"https://www.google.com/maps/?q=50.8643643,-0.0886451",31,42,52,50.8643643,-0.088645,"50.8643643, -0.088645"
England,Brighton,Zap Club,"https://www.google.com/maps/?q=50.8200494,-0.1427707",31,42,52,50.8200494,-0.142770,"50.8200494, -0.142770"
England,Bristol,Academy,"https://www.google.com/maps/?q=51.4543037,-2.6002648",31,42,52,51.4543037,-2.600264,"51.4543037, -2.600264"
England,Bristol,Bierkellar,"https://www.google.com/maps/?q=51.4559925,-2.5925149",31,42,52,51.4559925,-2.592514,"51.4559925, -2.592514"
England,Bristol,Bierkeller,"https://www.google.com/maps/?q=51.4559925,-2.5925149",31,42,52,51.4559925,-2.592514,"51.4559925, -2.592514"
England,Cambridge,Junction,"https://www.google.com/maps/?q=52.1906821,0.1359265",31,42,51,52.1906821,0.135926,"52.1906821, 0.135926"
England,Canterbury,Arts College,"https://www.google.com/maps/?q=51.2755065,1.089736",31,42,50,51.2755065,1.08973,"51.2755065, 1.08973"
England,Canterbury,Technical College,"https://www.google.com/maps/?q=51.2755065,1.089736",31,42,50,51.2755065,1.08973,"51.2755065, 1.08973"
England,Exeter,Exeter University,"https://www.google.com/maps/?q=50.7348571,-3.5297311",31,42,52,50.7348571,-3.529731,"50.7348571, -3.529731"
England,Exeter,University Lemon Grove,"https://www.google.com/maps/?q=50.7348571,-3.5297311",31,42,52,50.7348571,-3.529731,"50.7348571, -3.529731"
England,Herne Bay,King's Hall,"https://www.google.com/maps/?q=51.3726234,1.1367335",31,42,51,51.3726234,1.136733,"51.3726234, 1.136733"
England,Leeds,Duchess of York,"https://www.google.com/maps/?q=53.7985279,-1.5401236",31,42,52,53.7985279,-1.540123,"53.7985279, -1.540123"
England,Leeds,Irish Centre,"https://www.google.com/maps/?q=53.7972789,-1.5157354",31,42,52,53.7972789,-1.515735,"53.7972789, -1.515735"
England,Leeds,Leeds Polytechnic,"https://www.google.com/maps/?q=53.8039545,-1.5479604",31,42,52,53.8039545,-1.547960,"53.8039545, -1.547960"
England,Leeds,Metro University,"https://www.google.com/maps/?q=53.8039545,-1.5479604",31,42,52,53.8039545,-1.547960,"53.8039545, -1.547960"
England,Leeds,Metropolitan University,"https://www.google.com/maps/?q=53.8039545,-1.5479604",31,42,52,53.8039545,-1.547960,"53.8039545, -1.547960"
England,Liverpool,Bluecoat Chamber,"https://www.google.com/maps/?q=53.4041658,-2.983863",31,42,51,53.4041658,-2.98386,"53.4041658, -2.98386"
England,Liverpool,Liverpool Polytechnic Canteen,"https://www.google.com/maps/?q=53.4065417,-2.9751787",31,42,52,53.4065417,-2.975178,"53.4065417, -2.975178"
England,Liverpool,Planet X,"https://www.google.com/maps/?q=53.4070167,-2.9878178",31,42,52,53.4070167,-2.987817,"53.4070167, -2.987817"
England,London,Boston Arms,"https://www.google.com/maps/?q=51.5570758,-0.1384635",31,42,52,51.5570758,-0.138463,"51.5570758, -0.138463"
England,London,Brixton Academy,"https://www.google.com/maps/?q=51.4656331,-0.1149457",31,42,52,51.4656331,-0.114945,"51.4656331, -0.114945"
England,London,Forum,"https://www.google.com/maps/?q=51.5521681,-0.1421312",31,42,52,51.5521681,-0.142131,"51.5521681, -0.142131"
England,London,Kilburn National,"https://www.google.com/maps/?q=51.5425942,-0.1982905",31,42,52,51.5425942,-0.198290,"51.5425942, -0.198290"
England,London,Rex,"https://www.google.com/maps/?q=51.5420297,0.0025363",31,42,51,51.5420297,0.002536,"51.5420297, 0.002536"
England,London,Sir George Robey,"https://www.google.com/maps/?q=51.5631429,-0.1072634",31,42,52,51.5631429,-0.107263,"51.5631429, -0.107263"
England,Manchester,Academy,"https://www.google.com/maps/?q=53.463697,-2.231457",31,41,50,53.463697,-2.23145,"53.463697, -2.23145"
England,Manchester,Boardwalk,"https://www.google.com/maps/?q=53.4736904,-2.2504762",31,42,52,53.4736904,-2.250476,"53.4736904, -2.250476"
England,Manchester,Irish Centre Ardri Hall,"https://www.google.com/maps/?q=53.4643701,-2.2395845",31,42,52,53.4643701,-2.239584,"53.4643701, -2.239584"
England,Manchester,Manchester University,"https://www.google.com/maps/?q=53.464375,-2.232166",31,41,50,53.464375,-2.23216,"53.464375, -2.23216"
England,Manchester,University Student Union,"https://www.google.com/maps/?q=53.464375,-2.232166",31,41,50,53.464375,-2.23216,"53.464375, -2.23216"
England,Newcastle-Upon-Tyne,Riverside,"https://www.google.com/maps/?q=54.9717,-1.6051",31,39,46,54.9717,-1.605,"54.9717, -1.605"
England,Norwich,Waterfront,"https://www.google.com/maps/?q=52.6246654,1.3027309",31,42,51,52.6246654,1.302730,"52.6246654, 1.302730"
England,Nottingham,Marcus Garvey Centre,"https://www.google.com/maps/?q=52.95305,-1.1758912",31,40,50,52.95305,-1.175891,"52.95305, -1.175891"
England,Nottingham,Nottingham Polytechnic,"https://www.google.com/maps/?q=52.9584506,-1.154294",31,42,51,52.9584506,-1.15429,"52.9584506, -1.15429"
England,Nottingham,Rock City,"https://www.google.com/maps/?q=52.9561115,-1.1539779",31,42,52,52.9561115,-1.153977,"52.9561115, -1.153977"
England,Nottingham,Trent University,"https://www.google.com/maps/?q=52.9584506,-1.154294",31,42,51,52.9584506,-1.15429,"52.9584506, -1.15429"
England,Nottingham,Underground Hic,"https://www.google.com/maps/?q=52.953373,-1.143441",31,41,50,52.953373,-1.14344,"52.953373, -1.14344"
England,Portsmouth,Gayety Lounge,"https://www.google.com/maps/?q=50.778778,-1.0760843",31,41,51,50.778778,-1.076084,"50.778778, -1.076084"
England,Portsmouth,Portsmouth Polytechnic,"https://www.google.com/maps/?q=50.7951373,-1.0936477",31,42,52,50.7951373,-1.093647,"50.7951373, -1.093647"
England,Whitstable,Assembly Rooms,"https://www.google.com/maps/?q=51.3606654,1.023705",31,42,50,51.3606654,1.02370,"51.3606654, 1.02370"
England,Wigan,Wigan Unity Club,"https://www.google.com/maps/?q=53.586041,-2.6625354",31,41,51,53.586041,-2.662535,"53.586041, -2.662535"
England,Wolverhampton,Wulfrun Hall,"https://www.google.com/maps/?q=52.5866981,-2.1304075",31,42,52,52.5866981,-2.130407,"52.5866981, -2.130407"
Finland,Helsinki,Nosturi,"https://www.google.com/maps/?q=60.1591987,24.9313941",31,42,52,60.1591987,24.931394,"60.1591987, 24.931394"
Finland,Tampere,Pakkahuone,"https://www.google.com/maps/?q=61.4985813,23.7765804",31,42,52,61.4985813,23.776580,"61.4985813, 23.776580"
France,Angers,Chabada,"https://www.google.com/maps/?q=47.4893112,-0.5367959",31,42,52,47.4893112,-0.536795,"47.4893112, -0.536795"
France,Arras,Le Pharos,"https://www.google.com/maps/?q=50.3019331,2.7485707",31,42,51,50.3019331,2.748570,"50.3019331, 2.748570"
France,Bordeaux,Club Jimmy,"https://www.google.com/maps/?q=44.8301295,-0.5940923",31,42,52,44.8301295,-0.594092,"44.8301295, -0.594092"
France,Bordeaux,Theatre Barbey,"https://www.google.com/maps/?q=44.8269281,-0.5635212",31,42,52,44.8269281,-0.563521,"44.8269281, -0.563521"
France,Kingersheim,Salle Des Fetes,"https://www.google.com/maps/?q=47.7770636,7.3549438",31,42,51,47.7770636,7.354943,"47.7770636, 7.354943"
France,Lyon,Espace Jean Bargoin,"https://www.google.com/maps/?q=45.7362792,4.8792489",31,42,51,45.7362792,4.879248,"45.7362792, 4.879248"
France,Lyon,Salle des Fetes,"https://www.google.com/maps/?q=45.7491503,4.729125",31,42,50,45.7491503,4.72912,"45.7491503, 4.72912"
France,Marseille,Mirabeau,"https://www.google.com/maps/?q=43.347276,5.345569",31,41,49,43.347276,5.34556,"43.347276, 5.34556"
France,Marseille,Theatre Du Moulin,"https://www.google.com/maps/?q=43.3193872,5.4077492",31,42,51,43.3193872,5.407749,"43.3193872, 5.407749"
France,Nancy,Terminal Export,"https://www.google.com/maps/?q=48.6966644,6.1917423",31,42,51,48.6966644,6.191742,"48.6966644, 6.191742"
France,Nantes,L'Olympic,"https://www.google.com/maps/?q=47.1996033,-1.5889482",31,42,52,47.1996033,-1.588948,"47.1996033, -1.588948"
France,Paris,Club Gibus,"https://www.google.com/maps/?q=48.86824,2.366323",31,40,48,48.86824,2.36632,"48.86824, 2.36632"
France,Paris,Elysee Montmartre,"https://www.google.com/maps/?q=48.8830347,2.3436369",31,42,51,48.8830347,2.343636,"48.8830347, 2.343636"
France,Paris,Espace Ornano,"https://www.google.com/maps/?q=48.8966815,2.3435722",31,42,51,48.8966815,2.343572,"48.8966815, 2.343572"
France,Paris,Forum de Grenelle,"https://www.google.com/maps/?q=48.8471066,2.2986508",31,42,51,48.8471066,2.298650,"48.8471066, 2.298650"
France,Paris,Le Cafe De la Danse,"https://www.google.com/maps/?q=48.8540691,2.3729025",31,42,51,48.8540691,2.372902,"48.8540691, 2.372902"
France,Poitiers,La Blaiserie,"https://www.google.com/maps/?q=46.5921071,0.3212345",31,42,51,46.5921071,0.321234,"46.5921071, 0.321234"
France,Poitiers,Le Confort Moderne,"https://www.google.com/maps/?q=46.5727463,0.3597402",31,42,51,46.5727463,0.359740,"46.5727463, 0.359740"
France,Sur Belon,Kergon Forte,"https://www.google.com/maps/?q=47.836169,-3.704355",31,41,50,47.836169,-3.70435,"47.836169, -3.70435"
France,Toulouse,Le Bikini,"https://www.google.com/maps/?q=43.5480492,1.4854047",31,42,51,43.5480492,1.485404,"43.5480492, 1.485404"
Germany,Augsburg,Bootleg,"https://www.google.com/maps/?q=48.3833287,10.8788128",31,42,52,48.3833287,10.878812,"48.3833287, 10.878812"
Germany,Berlin,Ex,"https://www.google.com/maps/?q=52.4924633,13.388464",31,42,51,52.4924633,13.38846,"52.4924633, 13.38846"
Germany,Berlin,Menza,"https://www.google.com/maps/?q=52.516557,13.3236036",31,41,51,52.516557,13.323603,"52.516557, 13.323603"
Germany,Berlin,Neue Welt,"https://www.google.com/maps/?q=52.4867934,13.4217799",31,42,52,52.4867934,13.421779,"52.4867934, 13.421779"
Germany,Berlin,SO 36,"https://www.google.com/maps/?q=52.5003761,13.4221024",31,42,52,52.5003761,13.422102,"52.5003761, 13.422102"
Germany,Berlin,TU Mensa,"https://www.google.com/maps/?q=52.516557,13.3236036",31,41,51,52.516557,13.323603,"52.516557, 13.323603"
