isla-vista-ca-usa-90591,FLS0393,1991-09-05,Anaconda,5,750,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Brendan #1,Sieve-Fisted Find,Greed,Latin Roots,Interlude 1,Stacks,Interlude 2,Last Chance For A Slow Dance,Promises,Two Beats Off,Repeater,Long Division,Runaway Return,Interlude 3,KYEO,Interlude 4,Blueprint,Encore 1,Song #1,Margin Walker,Burning Too,,,,,,,,,,,,,,,,,,,,,,
jawbone-canyon-ca-usa-90691,FLS0394,1991-09-06,Jawbone Canyon Desert,Free,300,Nikos-Reed Failure Video,Warren Russell-Smith,VHS audio,Intro,Sieve-Fisted Find,Merchandise,Interlude 1,And The Same,Interlude 2,Last Chance for a Slow Dance,Promises,Interlude 3,Exit Only,Interlude 4,Styrofoam,Interlude 5,Blueprint,Interlude 6,Suggestion,Glueman,,,,,,,,,,,,,,,,,,,,,,,,,,,
los-angeles-ca-usa-90891,FLS0395,1991-09-08,Hollywood Palladium,6,3800,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Facet Squared Instrumental,Exit Only,Greed,Interlude 1,Sieve-Fisted Find,Reclamation,Interlude 2,Two Beats Off,Merchandise,Interlude 3,Last Chance for a Slow Dance,Promises,Interlude 4,Give Me The Cure,Bad Mouth,Margin Walker,Waiting Room,Interlude 5,Break-In,Suggestion,Long Division,Blueprint,Interlude 6,Shut the Door,Encore,Repeater,Reprovisional,,,,,,,,,,,,,,,,
phoenix-az-usa-90991,FLS0396,1991-09-09,Silver Dollar,5,1160,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Steady Diet,Blueprint,Styrofoam,Sieve-Fisted Find,Interlude 1,And The Same,Turnover,Reclamation,Interlude 2,Margin Walker,Burning Too,Interlude 3,Waiting Room,Give Me The Cure,Interlude 4,KYEO,Two Beats Off,Interlude 5,Promises,Encore,Suggestion,Glueman,,,,,,,,,,,,,,,,,,,,,
albuquerque-nm-usa-91191,FLS0397,1991-09-11,Sunshine Music Hall,5,800,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Brendan #1,Greed,Dear Justice Letter,And The Same,Nice New Outfit,Reclamation,Sieve-Fisted Find,Interlude 1,Waiting Room,Bulldog Front,Song #1,Margin Walker,KYEO,Interlude 2,Two Beats Off,Shut the Door,Encore 1,Long Division,Blueprint,Repeater,Reprovisional,,,,,,,,,,,,,,,,,,,,,,
denver-co-usa-91391,FLS0398,1991-09-13,Gothic Theater,5,900,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Joe #1,Sieve-Fisted Find,And The Same,Dear Justice Letter,Reclamation,Turnover,Merchandise,Interlude 1,Bulldog Front,Suggestion,Give Me The Cure,Waiting Room,Long Division,Blueprint,Interlude 2,Promises,Encore 1,Exit Only,Stacks,Reprovisional,,,,,,,,,,,,,,,,,,,,,,,
lincoln-ne-usa-91491,FLS0399,1991-09-14,University of Nebraska Centennial Hall,5,1000,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Steady Diet,Styrofoam,Interlude 1,Latin Roots,Stacks,Sieve-Fisted Find,Reclamation,Interlude 2,Two Beats Off,Interlude 3,Merchandise,Interlude 4,Last Chance For A Slow Dance,Promises,Break-In,Burning Too,Burning,Waiting Room,Interlude 5,Blueprint,Interlude 6,Shut the Door,Encore 1,Exit Only,Repeater,Reprovisional,,,,,,,,,,,,,,,,,
geelong-vic-australia-101791,FLS0400,1991-10-17,Ukranian Town Hall,,300,Joey Picuri,Warren Russell-Smith,Cassette,Merchandise,Interlude 1,Margin Walker,Bad Mouth,Interlude 2,Give Me The Cure,Interlude 3,Waiting Room,Long Division,Blueprint,Interlude 4,Repeater,Reprovisional,Encore 1,Styrofoam,Dear Justice Letter,Shut the Door,,,,,,,,,,,,,,,,,,,,,,,,,,,
melbourne-vic-australia-101891,FLS0401,1991-10-18,Melbourne Uni,,1150,Joey Picuri,Warren Russell-Smith,Cassette,Steady Diet,Exit Only,Greed,Interlude 1,Sieve-Fisted Find,Interlude 2,Styrofoam,Interlude 3,Last Chance For A Slow Dance,Promises,Interlude 4,Bulldog Front,Suggestion,Give Me The Cure,Waiting Room,Interlude 5,Stacks,Two Beats Off,Repeater,Encore 1,Turnover,Reclamation,,,,,,,,,,,,,,,,,,,,,,
croydon-vic-australia-101991,FLS0402,1991-10-19,The Hull,,500,Joey Picuri,Warren Russell-Smith,Cassette,Long Division,Runaway Return,Merchandise,Sieve-Fisted Find,Reclamation,Interlude 1,Nice New Outfit,Styrofoam,Break-In,Song #1,Burning,Burning Too,Interlude 2,Exit Only,Promises,Two Beats Off,Encore 1,Joe #1,Dear Justice Letter,KYEO,,,,,,,,,,,,,,,,,,,,,,,,
melbourne-vic-australia-102091,FLS0403,1991-10-20,Melbourne Uni,,750,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Joe #1,Styrofoam,Runaway Return,And The Same,Interlude 1,Sieve-Fisted Find,Greed,Nice New Outfit,Bad Mouth,Lockdown,Burning Too,Margin Walker,Reclamation,Dear Justice Letter,Shut the Door,Encore 1,Waiting Room,Glueman,Encore 1,Long Division,Blueprint,,,,,,,,,,,,,,,,,,,,,,
adelaide-sa-australia-102291,FLS0404,1991-10-22,Le Rox Hotel,,450,Joey Picuri,Warren Russell-Smith,Cassette,Brendan #1,Merchandise,Interlude 1,Turnover,Greed,Latin Roots,Interlude 2,Stacks,Sieve-Fisted Find,Reclamation,Interlude 3,Margin Walker,Waiting Room,Give Me The Cure,Song #1,Interlude 4,Two Beats Off,Promises,Dear Justice Letter,Interlude 5,KYEO,Encore 1,Exit Only,Repeater,Reprovisional,,,,,,,,,,,,,,,,,,,
canberra-nsw-australia-102391,FLS0405,1991-10-23,Youth Cafe,,300,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Facet Squared Instrumental,Styrofoam,Latin Roots,And The Same,Exit Only,Interlude 1,Greed,Interlude 2,Dear Justice Letter,Interlude 3,Suggestion,Break-In,Song #1,Long Division,Runaway Return,Reclamation,Sieve-Fisted Find,Encore 1,Two Beats Off,Shut the Door,,,,,,,,,,,,,,,,,,,,,,,
sydney-nsw-australia-102591,FLS0406,1991-10-25,Sydney Uni,,900,Joey Picuri,Warren Russell-Smith,Cassette,Steady Diet,Exit Only,Interlude 1,Reclamation,Sieve-Fisted Find,Merchandise,Two Beats Off,Promises,Margin Walker,Waiting Room,Interlude 2,Bulldog Front,Song #1,Interlude 3,Last Chance For A Slow Dance,Long Division,Blueprint,Repeater,Reprovisional,Encore 1,Styrofoam,Dear Justice Letter,Shut the Door,,,,,,,,,,,,,,,,,,,,,
manly-nsw-australia-102691,FLS0407,1991-10-26,Manly Youth Center,,700,Joey Picuri,,Cassette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sydney-nsw-australia-102791,FLS0408,1991-10-27,Burland Centre,,800,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Brendan #1,And The Same,Exit Only,Merchandise,Latin Roots,Interlude 1,Reclamation,Interlude 2,Last Chance for a Slow Dance,Styrofoam,Interlude 3,Margin Walker,Bad Mouth,Interlude 4,Break-In,Interlude 5,Suggestion,Interlude 6,Two Beats Off,Interlude 7,Promises,Encore,Waiting Room,Glueman,,,,,,,,,,,,,,,,,,,
gold-coast-qld-australia-110191,FLS0409,1991-11-01,Playroom,,300,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Steady Diet,Merchandise,Sieve-Fisted Find,Reclamation,Interlude 1,Latin Roots,Stacks,Two Beats Off,Interlude 2,Waiting Room,Interlude 3,Margin Walker,Burning Too,Burning,Long Division,Blueprint,Repeater,Reprovisional,Encore,And The Same,Runaway Return,Promises,,,,,,,,,,,,,,,,,,,,,
brisbane-qld-australia-110291,FLS0410,1991-11-02,Funkyard,,550,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Turnover,Greed,Exit Only,Styrofoam,Dear Justice Letter,Reclamation,Two Beats Off,Interlude 1,Waiting Room,Give Me The Cure,Song #1,Bulldog Front,Blueprint,Shut the Door,Encore 1,Joe #1,Repeater,Reprovisional,,,,,,,,,,,,,,,,,,,,,,,,,
byron-bay-nsw-australia-110391,FLS0411,1991-11-03,Arts Factory,,200,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Facet Squared Instrumental,Merchandise,Dear Justice Letter,Interlude 1,Stacks,Sieve-Fisted Find,And The Same,Two Beats Off,Suggestion,Margin Walker,Song #1,Lockdown,Long Division,Blueprint,KYEO,Reprovisional,,,,,,,,,,,,,,,,,,,,,,,,,,,
auckland-new-zealand-110891,FLS0412,1991-11-08,Powerstation,,900,Joey Picuri,Warren Russell-Smith,Cassette,Brendan #1,Turnover,Greed,Interlude 1,Dear Justice Letter,Reclamation,Sieve-Fisted Find,Merchandise,Margin Walker,Suggestion,Give Me The Cure,Waiting Room,Exit Only,Long Division,Blueprint,Promises,Encore 1,Runaway Return,Repeater,Reprovisional,Encore 2,Glueman,,,,,,,,,,,,,,,,,,,,,,
tokyo-japan-111191,FLS0413,1991-11-11,Anti Knock,,300,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Brendan #1,Merchandise,Dear Justice Letter,Reclamation,Sieve-Fisted Find,Styrofoam,Interlude 1,Margin Walker,Song #1,Give Me The Cure,Waiting Room,Long Division,Blueprint,Interlude 2,Stacks,Latin Roots,Shut the Door,Encore 1,Exit Only,Repeater,Reprovisional,,,,,,,,,,,,,,,,,,,,,,
tokyo-japan-111291,FLS0414,1991-11-12,Anti Knock,,300,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Turnover,Greed,Sieve-Fisted Find,Reclamation,Nice New Outfit,And The Same,Interlude 1,Two Beats Off,Burning Too,Bulldog Front,Bad Mouth,Break-In,Long Division,Runaway Return,Styrofoam,Dear Justice Letter,Promises,Encore 1,Waiting Room,Suggestion,Glueman,,,,,,,,,,,,,,,,,,,,,,
osaka-japan-111491,FLS0415,1991-11-14,Sun Hall,,200,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Steady Diet,Exit Only,And The Same,Sieve-Fisted Find,Reclamation,Interlude 1,Nice New Outfit,Merchandise,Margin Walker,Bad Mouth,Burning,Waiting Room,Interlude 2,Blueprint,Styrofoam,Two Beats Off,Shut the Door,Encore,Last Chance For A Slow Dance,Repeater,Reprovisional,,,,,,,,,,,,,,,,,,,,,,
honolulu-hi-usa-111891,FLS0416,1991-11-18,University of Hawaii,,850,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Brendan #1,Merchandise,Dear Justice Letter,Reclamation,Two Beats Off,Promises,Margin Walker,Waiting Room,Give Me The Cure,Song #1,Long Division,Blueprint,Interlude 2,KYEO,Last Chance For A Slow Dance,Shut the Door,Encore 1,Joe #1,Repeater,Glueman,,,,,,,,,,,,,,,,,,,,,,,
washington-dc-usa-120891,FLS0417,1991-12-08,dc space,,,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Great Cop Instrumental,Exit Only,And The Same,Interlude 1,Dear Justice Letter,Reclamation,Interlude 2,Cassavetes Instrumental,Last Chance for a Slow Dance,Styrofoam,Interlude 3,Turnover,Interlude 4,Long Division,Runaway Return,Interlude 5,Stacks,Latin Roots,Interlude 6,Two Beats Off,Interlude 7,Brendan #1,Shut the Door,Encore,Rend It,Interlude 8,Nice New Outfit,Merchandise,,,,,,,,,,,,,,,
los-angeles-ca-usa-12492,FLS0418,1992-01-24,Hollywood Palladium,8,4000,Joey Picuri,Jerry Busher,DAT,Opening Remarks,Intro,Turnover,Greed,Interlude 1,Runaway Return,Reclamation,Interlude 2,Dear Justice Letter,And The Same,Interlude 3,Margin Walker,Bad Mouth,Burning,Interlude 4,Suggestion,Give Me The Cure,Interlude 5,Long Division,Exit Only,Blueprint,Interlude 6,KYEO,Encore 1,Glueman,,,,,,,,,,,,,,,,,,,
los-angeles-ca-usa-12592,FLS0419,1992-01-25,Hollywood Palladium,5,4000,Joey Picuri,Jerry Busher,Cassette,Intro,Cassavetes,Great Cop,Styrofoam,Interlude 1,Sieve-Fisted Find,Facet Squared,Interlude 2,Last Chance for a Slow Dance,Promises,Interlude 3,Lockdown,Waiting Room,Bulldog Front,Song #1,Interlude 4,Instrument,Two Beats Off,Interlude 5,Shut the Door,Encore 1,Brendan #1,Repeater,Reprovisional,,,,,,,,,,,,,,,,,,,,
washington-dc-usa-30692,FLS0420,1992-03-06,St. Stephen's Church Hall,5,,Joey Picuri,Jerry Busher,DAT,Opening Remarks,Joe #1,Facet Squared,Sieve-Fisted Find,Reclamation,Interlude 1,Rend It,Greed,Two Beats Off,Interlude 2,Great Cop,Dear Justice Letter,Long Division,Runaway Return,Interlude 3,Instrument,Last Chance for a Slow Dance,Shut the Door,Encore 1,Stacks,Interlude 4,Cassavetes,Reprovisional,,,,,,,,,,,,,,,,,,,,,
washington-dc-usa-40392,FLS0421,1992-04-03,Sanctuary Theater,5,,Joey Picuri,Warren Russell-Smith,Cassette,Opening Remarks,Reclamation,Merchandise,Nice New Outfit,Interlude 1,And The Same,Two Beats Off,Facet Squared,Last Chance For A Slow Dance,Break-In,Suggestion,Blueprint,Instrument,Dear Justice Letter,Repeater,Encore 1,Brendan #1,Waiting Room,Glueman,,,,,,,,,,,,,,,,,,,,,,,,,
washington-dc-usa-40492,FLS0422,1992-04-04,Sanctuary Theater,5,,Joey Picuri,Warren Russell-Smith,Cassette,Styrofoam,Exit Only,KYEO,Latin Roots,Reclamation,Runaway Return,Great Cop,Margin Walker,Bad Mouth,Give Me The Cure,Song #1,Interlude 4,Rend It,Instrument,Turnover,Long Division,Reprovisional,Encore 1,Suggestion,,,,,,,,,,,,,,,,,,,,,,,,,
philadelphia-pa-usa-40692,FLS0423,1992-04-06,Trocadero,5,1200,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Joe #1,Sieve-Fisted Find,Reclamation,Dear Justice Letter,Merchandise,Cassavetes,Greed,Two Beats Off,Promises,Margin Walker,Waiting Room,Lockdown,Burning Too,Interlude 1,Blueprint,Instrument,Turnover,Shut the Door,Encore 1,Runaway Return,Stacks,Long Division,Reprovisional,,,,,,,,,,,,,,,,,,,,
hoboken-nj-usa-40792,FLS0424,1992-04-07,Maxwell's,5,200,Sal Cannestra,Warren Russell-Smith,Cassette,Cassavetes,Styrofoam,Sieve-Fisted Find,And The Same,Dear Justice Letter,Reclamation,Interlude 1,Two Beats Off,Interlude 2,Great Cop,Interlude 3,Latin Roots,Long Division,Runaway Return,Bad Mouth,Margin Walker,Song #1,Give Me The Cure,Interlude 4,Instrument,Rend It,Exit Only,Repeater,Encore,Brendan #1,Last Chance for a Slow Dance,Promises,,,,,,,,,,,,,,,,,
new-york-ny-usa-40892,FLS0425,1992-04-08,Ritz,5,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
latham-ny-usa-40992,FLS0426,1992-04-09,Saratoga Winners,5,,Joey Picuri,Warren Russell-Smith,Cassette,Intro,KYEO,Latin Roots,Greed,Sieve-Fisted Find,Reclamation,Interlude 1,Rend It,Great Cop,Two Beats Off,Repeater,Interlude 2,Bulldog Front,Burning Too,Burning,Interlude 3,Waiting Room,Long Division,Runaway Return,Instrument,Dear Justice Letter,Interlude 4,Promises,Encore,Brendan #1,Suggestion,Give Me The Cure,,,,,,,,,,,,,,,,,
bennington-vt-usa-41092,FLS0427,1992-04-10,Bennington College,5,800,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Joe #1,Exit Only,Merchandise,Latin Roots,Interlude 1,And The Same,Rend It,Facet Squared,Sieve-Fisted Find,Reclamation,Interlude 2,Break-In,Suggestion,Interlude 3,Blueprint,Interlude 4,Long Division,Runaway Return,Repeater,Encore,Waiting Room,Bulldog Front,Interlude 5,Instrument,Reprovisional,,,,,,,,,,,,,,,,,,
worcester-ma-usa-41192,FLS0428,1992-04-11,Heart of the Commonwealth Theater,5,800,Joey Picuri,Warren Russell-Smith,Cassette,Intro,And The Same,Latin Roots,Promises,Dear Justice Letter,Styrofoam,Interlude 1,Margin Walker,Song #1,Give Me The Cure,Waiting Room,Turnover,Great Cop,Sieve-Fisted Find,KYEO,Encore,Greed,Two Beats Off,Shut the Door,,,,,,,,,,,,,,,,,,,,,,,,,
portland-me-usa-41292,FLS0429,1992-04-12,Father Hayes Gym Bar,5,750,Joey Picuri,Warren Russell-Smith,Cassette,Joe #1,Merchandise,Turnover,Reclamation,Interlude 1,Dear Justice Letter,Facet Squared,Exit Only,Interlude 2,Bad Mouth,Lockdown,Waiting Room,Margin Walker,Long Division,Runaway Return,Instrument,Rend It,Shut the Door,Encore,Promises,Two Beats Off,Repeater,,,,,,,,,,,,,,,,,,,,,,
new-haven-ct-usa-41392,FLS0430,1992-04-13,Rockbar,5,600,ANON,Warren Russell-Smith,,Intro,Joe #1,And The Same,Dear Justice Letter,Interlude 1,Styrofoam,Interlude 2,Rend It,Reclamation,Interlude 3,Sieve-Fisted Find,Merchandise,Last Chance for a Slow Dance,Instrument,Interlude 4,Suggestion,Give Me The Cure,Long Division,Blueprint,Promises,Reprovisional,,,,,,,,,,,,,,,,,,,,,,,
trenton-nj-usa-41492,FLS0431,1992-04-14,City Gardens,5,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amsterdam-netherlands-50192,FLS0432,1992-05-01,Paradiso,,1200,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Joe #1,And The Same,Two Beats Off,Merchandise,Dear Justice Letter,Reclamation,Latin Roots,Instrument,Give Me The Cure,Song #1,Margin Walker,Interlude 1,Suggestion,Interlude 2,Rend It,Great Cop,Last Chance For A Slow Dance,Promises,Encore 1,Long Division,Runaway Return,KYEO,Glueman,Encore 2,Blueprint,Shut the Door,,,,,,,,,,,,,,,,,
whitstable-england-50492,FLS0433,1992-05-04,Assembly Rooms,3-5Pounds,350,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Great Cop,Brendan #1,Sieve-Fisted Find,Reclamation,Nice New Outfit,Greed,Rend It,Instrument,Bulldog Front,Burning Too,Burning,Waiting Room,Long Division,Blueprint,Interlude 1,Facet Squared,Dear Justice Letter,Promises,Encore 1,Stacks,Two Beats Off,Repeater,,,,,,,,,,,,,,,,,,,,,
portsmouth-england-50592,FLS0434,1992-05-05,Gayety Lounge,3-5Pounds,300,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Styrofoam,Turnover,Merchandise,Latin Roots,Interlude 1,And The Same,Exit Only,Instrument,Rend It,Margin Walker,Bad Mouth,Give Me The Cure,Song #1,Great Cop,Last Chance For A Slow Dance,Shut the Door,Runaway Return,KYEO,Reprovisional,Encore 1,Suggestion,,,,,,,,,,,,,,,,,,,,,,
cambridge-england-50692,FLS0435,1992-05-06,Junction,3-5Pounds,380,Joey Picuri,,Cassette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norwich-england-50792,FLS0436,1992-05-07,Waterfront,3-5Pounds,500,Joey Picuri,,Cassette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nottingham-england-50892,FLS0437,1992-05-08,Nottingham Polytechnic,3-5Pounds,950,Joey Picuri,Warren Russell-Smith,Cassette,Reclamation,Sieve-Fisted Find,And The Same,Two Beats Off,Interlude 1,Facet Squared,Rend It,Promises,Margin Walker,Waiting Room,Burning,Burning Too,Interlude 2,Exit Only,KYEO,Blueprint,Shut the Door,Encore 1,Dear Justice Letter,Repeater,,,,,,,,,,,,,,,,,,,,,,,,
london-england-50992,FLS0438,1992-05-09,Brixton Academy,3-5Pounds,4000,John Loder,Warren Russell-Smith,Cassette,Intro,Joe #1,Styrofoam,Turnover,Reclamation,Latin Roots,Instrument,Interlude 1,Rend It,Great Cop,Interlude 2,Waiting Room,Margin Walker,Suggestion,Break-In,Interlude 3,Last Chance for a Slow Dance,Long Division,Runaway Return,Repeater,Encore 1,Blueprint,Stacks,Glueman,Encore 2,Promises,,,,,,,,,,,,,,,,,,
dublin-ireland-51192,FLS0439,1992-05-11,SFX,,1300,Joey Picuri,Warren Russell-Smith,Cassette,And The Same,Latin Roots,Reclamation,Dear Justice Letter,Merchandise,Rend It,Great Cop,Give Me The Cure,Suggestion,Long Division,Runaway Return,Interlude 1,Instrument,Two Beats Off,Repeater,Encore 1,Last Chance For A Slow Dance,Blueprint,Encore 2,Promises,,,,,,,,,,,,,,,,,,,,,,,,
belfast-northern-ireland-51292,FLS0440,1992-05-12,Queen's University Mandela Hall,,700,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Brendan #1,Styrofoam,Sieve-Fisted Find,Greed,Dear Justice Letter,Great Cop,Rend It,Stacks,Interlude 2,Waiting Room,Margin Walker,Bad Mouth,Give Me The Cure,Reclamation,Blueprint,KYEO,Exit Only,Shut the Door,Encore 1,Instrument,Latin Roots,Long Division,,,,,,,,,,,,,,,,,,,,,
manchester-england-51492,FLS0441,1992-05-14,Irish Centre Ardri Hall,3-5Pounds,800,Joey Picuri,Jerry Busher,Cassette,Intro,Steady Diet,Styrofoam,Nice New Outfit,Greed,Interlude 1,Turnover,Interlude 2,Facet Squared,Rend It,Reclamation,Sieve-Fisted Find,Interlude 3,Song #1,Lockdown,Burning Too,Margin Walker,Interlude 4,Instrument,Blueprint,Interlude 5,Promises,Encore 1,Joe #1,Repeater,Reprovisional,,,,,,,,,,,,,,,,,,
newcastle-england-51592,FLS0442,1992-05-15,Riverside,3-5Pounds,720,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Sweet And Low,Instrument,Sieve-Fisted Find,Merchandise,Dear Justice Letter,Interlude 1,And The Same,Exit Only,Reclamation,Rend It,Interlude 2,Waiting Room,Bulldog Front,Bad Mouth,Blueprint,Facet Squared,Two Beats Off,Interlude 3,Shut the Door,Encore 1,Great Cop,Stacks,Margin Walker,,,,,,,,,,,,,,,,,,,,
glasgow-scotland-51692,FLS0443,1992-05-16,Barrowland Ballroom,3-5Pounds,2000,Joey Picuri,Warren Russell-Smith,Cassette,Joe #1,Facet Squared,Sieve-Fisted Find,Styrofoam,Nice New Outfit,Reclamation,Turnover,Interlude 1,Rend It,Instrument,Margin Walker,Suggestion,Give Me The Cure,Waiting Room,Two Beats Off,Long Division,Runaway Return,KYEO,Encore 1,Sweet And Low,Repeater,Reprovisional,,,,,,,,,,,,,,,,,,,,,,
bradford-england-51792,FLS0444,1992-05-17,Queen's Hall,3-5Pounds,1000,Joey Picuri,Warren Russell-Smith,Cassette,Reclamation,Interlude,Sieve-Fisted Find,And The Same,Latin Roots,Great Cop,Last Chance For A Slow Dance,Promises,Turnover,Interlude 2,Song #1,Break-In,Interlude 3,Long Division,Runaway Return,Instrument,Blueprint,Encore,Glueman,,,,,,,,,,,,,,,,,,,,,,,,,
groningen-netherlands-52092,FLS0445,1992-05-20,Vera,,400,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Facet Squared,Sieve-Fisted Find,Greed,Nice New Outfit,And The Same,Dear Justice Letter,Reclamation,Rend It,Interlude 1,Burning Too,Lockdown,Song #1,Margin Walker,Interlude 2,Instrument,Turnover,Stacks,Blueprint,Interlude 3,KYEO,Encore 1,Two Beats Off,Shut the Door,Encore 2,Great Cop,Long Division,Runaway Return,,,,,,,,,,,,,,,,
den-bosch-netherlands-52192,FLS0446,1992-05-21,William II,,350,Joey Picuri,Warren Russell-Smith,Cassette,Nedcars,Styrofoam,Latin Roots,Interlude 1,Merchandise,Turnover,Interlude 2,Instrument,Rend It,Repeater,Interlude 3,Give Me The Cure,Waiting Room,Bulldog Front,Bad Mouth,Interlude 4,Last Chance For A Slow Dance,Promises,Interlude 5,Blueprint,Interlude 6,Great Cop,Encore 1,Joe #1,Dear Justice Letter,Interlude 7,Suggestion,,,,,,,,,,,,,,,,,
tongeren-belgium-52292,FLS0447,1992-05-22,Concordia,,650,Joey Picuri,Warren Russell-Smith,Cassette,Brendan #1,Great Cop,Latin Roots,Merchandise,Interlude 1,Exit Only,Promises,Rend It,Interlude 2,Stacks,Sieve-Fisted Find,Waiting Room,Margin Walker,Song #1,Burning,Interlude 3,Sweet and Low,Long Division,Runaway Return,Shut the Door,Encore 1,Repeater,Interlude 4,Reprovisional,Encore 2,Reclamation,Give Me The Cure,,,,,,,,,,,,,,,,,
venlo-netherlands-52392,FLS0448,1992-05-23,Perron 55,,400,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Reclamation,Turnover,Styrofoam,Nice New Outfit,Interlude 1,Instrument,Rend It,Interlude 2,Facet Squared,Two Beats Off,Interlude 3,Bad Mouth,Lockdown,Waiting Room,Give Me The Cure,Blueprint,Promises,Encore 1,Great Cop,Sieve-Fisted Find,KYEO,Encore 2,Glueman,,,,,,,,,,,,,,,,,,,,
den-haag-netherlands-52492,FLS0449,1992-05-24,Paard,,350,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Brendan #1,Greed,Latin Roots,Interlude 1,Repeater,Exit Only,Interlude 2,Great Cop,Sieve-Fisted Find,Reclamation,Last Chance For a Slow Dance,Instrument,Interlude 3,Margin Walker,Suggestion,Break-In,Burning Too,Interlude 4,Two Beats Off,Long Division,Runaway Return,Interlude 5,Shut the Door,Encore 1,Joe #1,Styrofoam,Reprovisional,Encore 2,Sweet and Low,Promises,,,,,,,,,,,,,
diksmuide-belgium-52692,FLS0450,1992-05-26,Boterhalle,,445,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Exit Only,And The Same,Sieve-Fisted Find,Reclamation,Rend It,Facet Squared,Interlude 1,Dear Justice Letter,Interlude 2,Waiting Room,Margin Walker,Song #1,Give Me The Cure,Interlude 3,Merchandise,Two Beats Off,Interlude 4,Instrument,Turnover,Interlude 5,Shut the Door,Encore 1,Great Cop,Latin Roots,Repeater,Encore 2,Steady Diet,Reprovisional,,,,,,,,,,,,,,,
